country_code,country,region,year,cost_healthy_diet_ppp_usd,annual_cost_healthy_diet_usd,cost_vegetables_ppp_usd,cost_fruits_ppp_usd,total_food_components_cost,cost_category,data_quality
682,Saudi Arabia,Asia,2024,3.02,1102.3,,,,Medium Cost,Estimated value
686,Senegal,Africa,2017,2.65,967.25,,,,High Cost,Estimated value
686,Senegal,Africa,2018,2.72,992.8,,,,High Cost,Estimated value
686,Senegal,Africa,2019,2.79,1018.35,,,,High Cost,Estimated value
686,Senegal,Africa,2020,2.88,1051.2,,,,High Cost,Estimated value
686,Senegal,Africa,2021,3.04,1109.6,0.63,0.3,0.93,High Cost,Estimated value
686,Senegal,Africa,2022,3.44,1255.6,,,,High Cost,Estimated value
686,Senegal,Africa,2023,3.63,1324.95,,,,High Cost,Estimated value
686,Senegal,Africa,2024,3.73,1361.45,,,,High Cost,Estimated value
688,Serbia,Europe,2017,3.56,1299.4,,,,High Cost,Estimated value
688,Serbia,Europe,2018,3.64,1328.6,,,,High Cost,Estimated value
688,Serbia,Europe,2019,3.84,1401.6,,,,High Cost,Estimated value
688,Serbia,Europe,2020,3.86,1408.9,,,,High Cost,Estimated value
688,Serbia,Europe,2021,4.01,1463.65,0.86,0.75,1.61,High Cost,Estimated value
688,Serbia,Europe,2022,4.64,1693.6,,,,High Cost,Estimated value
688,Serbia,Europe,2023,5.19,1894.35,,,,High Cost,Estimated value
688,Serbia,Europe,2024,5.28,1927.2,,,,High Cost,Estimated value
690,Seychelles,Africa,2017,3.53,1288.4499999999998,,,,High Cost,Estimated value
690,Seychelles,Africa,2018,3.5,1277.5,,,,High Cost,Estimated value
690,Seychelles,Africa,2019,3.53,1288.4499999999998,,,,High Cost,Estimated value
690,Seychelles,Africa,2020,3.46,1262.9,,,,High Cost,Estimated value
690,Seychelles,Africa,2021,3.79,1383.35,1.2,0.33,1.53,High Cost,Estimated value
690,Seychelles,Africa,2022,4.05,1478.25,,,,High Cost,Estimated value
690,Seychelles,Africa,2023,4.22,1540.3,,,,High Cost,Estimated value
690,Seychelles,Africa,2024,4.31,1573.15,,,,High Cost,Estimated value
694,Sierra Leone,Africa,2017,2.64,963.6,,,,High Cost,Estimated value
694,Sierra Leone,Africa,2018,2.8,1022.0,,,,High Cost,Estimated value
694,Sierra Leone,Africa,2019,2.76,1007.4,,,,High Cost,Estimated value
694,Sierra Leone,Africa,2020,2.83,1032.95,,,,High Cost,Estimated value
694,Sierra Leone,Africa,2021,3.08,1124.2,0.43,0.26,0.69,High Cost,Estimated value
694,Sierra Leone,Africa,2022,3.39,1237.35,,,,High Cost,Estimated value
694,Sierra Leone,Africa,2023,3.74,1365.1,,,,High Cost,Estimated value
694,Sierra Leone,Africa,2024,3.84,1401.6,,,,High Cost,Estimated value
702,Singapore,Asia,2017,2.78,1014.7,,,,High Cost,Estimated value
702,Singapore,Asia,2018,2.86,1043.9,,,,High Cost,Estimated value
702,Singapore,Asia,2019,2.92,1065.8,,,,High Cost,Estimated value
702,Singapore,Asia,2020,3.0,1095.0,,,,High Cost,Estimated value
702,Singapore,Asia,2021,3.09,1127.85,0.72,0.78,1.5,High Cost,Estimated value
702,Singapore,Asia,2022,3.31,1208.15,,,,High Cost,Estimated value
702,Singapore,Asia,2023,3.46,1262.9,,,,High Cost,Estimated value
702,Singapore,Asia,2024,3.52,1284.8,,,,High Cost,Estimated value
534,Sint Maarten (Dutch part),North America,2017,4.43,1616.9499999999998,,,,High Cost,Estimated value
534,Sint Maarten (Dutch part),North America,2018,4.58,1671.7,,,,High Cost,Estimated value
534,Sint Maarten (Dutch part),North America,2019,4.67,1704.55,,,,High Cost,Estimated value
534,Sint Maarten (Dutch part),North America,2020,4.78,1744.7,,,,High Cost,Estimated value
534,Sint Maarten (Dutch part),North America,2021,4.82,1759.3000000000002,,,,High Cost,Estimated value
534,Sint Maarten (Dutch part),North America,2022,4.93,1799.4499999999998,,,,High Cost,Estimated value
534,Sint Maarten (Dutch part),North America,2023,5.06,1846.9,,,,High Cost,Estimated value
534,Sint Maarten (Dutch part),North America,2024,5.17,1887.05,,,,High Cost,Estimated value
703,Slovakia,Europe,2017,2.46,897.9,,,,High Cost,Estimated value
703,Slovakia,Europe,2018,2.53,923.45,,,,High Cost,Estimated value
703,Slovakia,Europe,2019,2.69,981.85,,,,High Cost,Estimated value
703,Slovakia,Europe,2020,2.89,1054.85,,,,High Cost,Estimated value
703,Slovakia,Europe,2021,3.01,1098.65,0.93,0.65,1.58,High Cost,Estimated value
703,Slovakia,Europe,2022,3.54,1292.1,,,,High Cost,Estimated value
703,Slovakia,Europe,2023,4.14,1511.1,,,,High Cost,Estimated value
703,Slovakia,Europe,2024,4.25,1551.25,,,,High Cost,Estimated value
705,Slovenia,Europe,2017,2.6,949.0,,,,High Cost,Estimated value
705,Slovenia,Europe,2018,2.7,985.5,,,,High Cost,Estimated value
705,Slovenia,Europe,2019,2.85,1040.25,,,,High Cost,Estimated value
705,Slovenia,Europe,2020,2.98,1087.7,,,,High Cost,Estimated value
705,Slovenia,Europe,2021,3.01,1098.65,0.76,0.74,1.5,High Cost,Estimated value
705,Slovenia,Europe,2022,3.42,1248.3,,,,High Cost,Estimated value
705,Slovenia,Europe,2023,3.72,1357.8000000000002,,,,High Cost,Estimated value
705,Slovenia,Europe,2024,3.81,1390.65,,,,High Cost,Estimated value
706,Somalia,Africa,2017,3.61,1317.65,,,,High Cost,Estimated value
706,Somalia,Africa,2018,3.88,1416.2,,,,High Cost,Estimated value
706,Somalia,Africa,2019,3.98,1452.7,,,,High Cost,Estimated value
706,Somalia,Africa,2020,3.93,1434.45,,,,High Cost,Estimated value
706,Somalia,Africa,2021,4.08,1489.2,0.78,0.36,1.14,High Cost,Estimated value
706,Somalia,Africa,2022,4.65,1697.2500000000002,,,,High Cost,Estimated value
706,Somalia,Africa,2023,4.65,1697.2500000000002,,,,High Cost,Estimated value
706,Somalia,Africa,2024,4.47,1631.55,,,,High Cost,Estimated value
710,South Africa,Africa,2017,3.0,1095.0,,,,High Cost,Estimated value
710,South Africa,Africa,2018,2.94,1073.1,,,,High Cost,Estimated value
710,South Africa,Africa,2019,2.94,1073.1,,,,High Cost,Estimated value
710,South Africa,Africa,2020,3.0,1095.0,,,,High Cost,Estimated value
710,South Africa,Africa,2021,3.14,1146.1,0.63,0.61,1.24,High Cost,Estimated value
710,South Africa,Africa,2022,3.46,1262.9,,,,High Cost,Estimated value
710,South Africa,Africa,2023,3.76,1372.4,,,,High Cost,Estimated value
710,South Africa,Africa,2024,3.89,1419.85,,,,High Cost,Estimated value
728,South Sudan,Africa,2017,3.13,1142.45,,,,High Cost,Estimated value
728,South Sudan,Africa,2018,3.11,1135.15,,,,High Cost,Estimated value
728,South Sudan,Africa,2019,3.55,1295.75,,,,High Cost,Estimated value
728,South Sudan,Africa,2020,3.41,1244.65,,,,High Cost,Estimated value
728,South Sudan,Africa,2021,3.9,1423.5,0.69,0.4,1.09,High Cost,Estimated value
728,South Sudan,Africa,2022,4.09,1492.85,,,,High Cost,Estimated value
728,South Sudan,Africa,2023,5.33,1945.45,,,,High Cost,Estimated value
728,South Sudan,Africa,2024,8.39,3062.3500000000004,,,,High Cost,Estimated value
724,Spain,Europe,2017,2.53,923.45,,,,High Cost,Estimated value
724,Spain,Europe,2018,2.57,938.05,,,,High Cost,Estimated value
724,Spain,Europe,2019,2.7,985.5,,,,High Cost,Estimated value
724,Spain,Europe,2020,2.75,1003.75,,,,High Cost,Estimated value
724,Spain,Europe,2021,2.94,1073.1,0.8,0.84,1.64,High Cost,Estimated value
724,Spain,Europe,2022,3.4,1241.0,,,,High Cost,Estimated value
724,Spain,Europe,2023,3.83,1397.95,,,,High Cost,Estimated value
724,Spain,Europe,2024,3.98,1452.7,,,,High Cost,Estimated value
144,Sri Lanka,Asia,2017,3.86,1408.9,,,,High Cost,Estimated value
144,Sri Lanka,Asia,2018,3.81,1390.65,,,,High Cost,Estimated value
144,Sri Lanka,Asia,2019,3.7,1350.5,,,,High Cost,Estimated value
144,Sri Lanka,Asia,2020,3.65,1332.25,,,,High Cost,Estimated value
144,Sri Lanka,Asia,2021,4.27,1558.55,0.97,1.01,1.98,High Cost,Estimated value
144,Sri Lanka,Asia,2022,4.87,1777.55,,,,High Cost,Estimated value
144,Sri Lanka,Asia,2023,4.89,1784.85,,,,High Cost,Estimated value
144,Sri Lanka,Asia,2024,5.16,1883.4,,,,High Cost,Estimated value
729,Sudan,Africa,2017,2.59,945.35,,,,Medium Cost,Estimated value
729,Sudan,Africa,2018,2.77,1011.05,,,,Medium Cost,Estimated value
729,Sudan,Africa,2019,2.87,1047.55,,,,Medium Cost,Estimated value
729,Sudan,Africa,2020,2.86,1043.9,,,,Medium Cost,Estimated value
729,Sudan,Africa,2021,3.03,1105.9499999999998,0.6,0.36,0.96,Medium Cost,Estimated value
729,Sudan,Africa,2022,2.75,1003.75,,,,Medium Cost,Estimated value
729,Sudan,Africa,2023,2.94,1073.1,,,,Medium Cost,Estimated value
729,Sudan,Africa,2024,3.32,1211.8,,,,Medium Cost,Estimated value
740,Suriname,South America,2017,4.4,1606.0000000000002,,,,High Cost,Estimated value
740,Suriname,South America,2018,4.33,1580.45,,,,High Cost,Estimated value
740,Suriname,South America,2019,4.67,1704.55,,,,High Cost,Estimated value
740,Suriname,South America,2020,4.94,1803.1,,,,High Cost,Estimated value
740,Suriname,South America,2021,5.44,1985.6,1.45,1.07,2.52,High Cost,Estimated value
740,Suriname,South America,2022,5.88,2146.2,,,,High Cost,Estimated value
740,Suriname,South America,2023,6.4,2336.0,,,,High Cost,Estimated value
740,Suriname,South America,2024,6.16,2248.4,,,,High Cost,Estimated value
752,Sweden,Europe,2017,2.71,989.15,,,,High Cost,Estimated value
752,Sweden,Europe,2018,2.77,1011.05,,,,High Cost,Estimated value
752,Sweden,Europe,2019,2.91,1062.15,,,,High Cost,Estimated value
752,Sweden,Europe,2020,3.0,1095.0,,,,High Cost,Estimated value
752,Sweden,Europe,2021,3.06,1116.9,0.89,0.8,1.69,High Cost,Estimated value
752,Sweden,Europe,2022,3.5,1277.5,,,,High Cost,Estimated value
752,Sweden,Europe,2023,3.83,1397.95,,,,High Cost,Estimated value
752,Sweden,Europe,2024,3.89,1419.85,,,,High Cost,Estimated value
756,Switzerland,Europe,2017,2.39,872.35,,,,Medium Cost,Estimated value
756,Switzerland,Europe,2018,2.45,894.2500000000001,,,,Medium Cost,Estimated value
756,Switzerland,Europe,2019,2.55,930.75,,,,Medium Cost,Estimated value
756,Switzerland,Europe,2020,2.59,945.35,,,,Medium Cost,Estimated value
756,Switzerland,Europe,2021,2.63,959.95,0.69,0.63,1.3199999999999998,Medium Cost,Estimated value
756,Switzerland,Europe,2022,2.84,1036.6,,,,Medium Cost,Estimated value
756,Switzerland,Europe,2023,3.01,1098.65,,,,Medium Cost,Estimated value
756,Switzerland,Europe,2024,3.07,1120.55,,,,Medium Cost,Estimated value
760,Syria,Asia,2017,2.5,912.5,,,,High Cost,Estimated value
760,Syria,Asia,2018,2.54,927.1,,,,High Cost,Estimated value
760,Syria,Asia,2019,2.61,952.65,,,,High Cost,Estimated value
760,Syria,Asia,2020,3.91,1427.15,,,,High Cost,Estimated value
760,Syria,Asia,2021,5.01,1828.65,0.36,0.83,1.19,High Cost,Estimated value
760,Syria,Asia,2022,5.4,1971.0,,,,High Cost,Estimated value
760,Syria,Asia,2023,5.61,2047.65,,,,High Cost,Estimated value
760,Syria,Asia,2024,5.77,2106.0499999999997,,,,High Cost,Estimated value
762,Tajikistan,Asia,2017,2.99,1091.35,,,,High Cost,Estimated value
762,Tajikistan,Asia,2018,2.99,1091.35,,,,High Cost,Estimated value
762,Tajikistan,Asia,2019,3.17,1157.05,,,,High Cost,Estimated value
762,Tajikistan,Asia,2020,3.43,1251.95,,,,High Cost,Estimated value
762,Tajikistan,Asia,2021,3.53,1288.4499999999998,0.51,0.84,1.35,High Cost,Estimated value
762,Tajikistan,Asia,2022,3.68,1343.2,,,,High Cost,Estimated value
762,Tajikistan,Asia,2023,3.68,1343.2,,,,High Cost,Estimated value
762,Tajikistan,Asia,2024,3.62,1321.3,,,,High Cost,Estimated value
764,Thailand,Asia,2017,4.27,1558.55,,,,High Cost,Estimated value
764,Thailand,Asia,2018,4.34,1584.1,,,,High Cost,Estimated value
764,Thailand,Asia,2019,4.5,1642.5,,,,High Cost,Estimated value
764,Thailand,Asia,2020,4.65,1697.2500000000002,,,,High Cost,Estimated value
764,Thailand,Asia,2021,4.75,1733.75,0.94,0.83,1.77,High Cost,Estimated value
764,Thailand,Asia,2022,5.17,1887.05,,,,High Cost,Estimated value
764,Thailand,Asia,2023,5.46,1992.9,,,,High Cost,Estimated value
764,Thailand,Asia,2024,5.65,2062.25,,,,High Cost,Estimated value
768,Togo,Africa,2017,2.54,927.1,,,,High Cost,Estimated value
768,Togo,Africa,2018,2.6,949.0,,,,High Cost,Estimated value
768,Togo,Africa,2019,2.65,967.25,,,,High Cost,Estimated value
768,Togo,Africa,2020,2.81,1025.65,,,,High Cost,Estimated value
768,Togo,Africa,2021,3.12,1138.8,0.38,0.3,0.6799999999999999,High Cost,Estimated value
768,Togo,Africa,2022,3.5,1277.5,,,,High Cost,Estimated value
768,Togo,Africa,2023,3.58,1306.7,,,,High Cost,Estimated value
768,Togo,Africa,2024,3.76,1372.4,,,,High Cost,Estimated value
780,Trinidad and Tobago,North America,2017,3.72,1357.8000000000002,,,,High Cost,Estimated value
780,Trinidad and Tobago,North America,2018,3.87,1412.55,,,,High Cost,Estimated value
780,Trinidad and Tobago,North America,2019,3.93,1434.45,,,,High Cost,Estimated value
780,Trinidad and Tobago,North America,2020,4.11,1500.15,,,,High Cost,Estimated value
780,Trinidad and Tobago,North America,2021,4.43,1616.9499999999998,1.08,1.19,2.27,High Cost,Estimated value
780,Trinidad and Tobago,North America,2022,4.98,1817.7,,,,High Cost,Estimated value
780,Trinidad and Tobago,North America,2023,5.35,1952.75,,,,High Cost,Estimated value
780,Trinidad and Tobago,North America,2024,5.56,2029.4,,,,High Cost,Estimated value
788,Tunisia,Africa,2017,3.66,1335.9,,,,High Cost,Estimated value
788,Tunisia,Africa,2018,3.72,1357.8000000000002,,,,High Cost,Estimated value
788,Tunisia,Africa,2019,3.79,1383.35,,,,High Cost,Estimated value
788,Tunisia,Africa,2020,3.81,1390.65,,,,High Cost,Estimated value
788,Tunisia,Africa,2021,3.97,1449.0500000000002,0.6,1.17,1.77,High Cost,Estimated value
788,Tunisia,Africa,2022,4.38,1598.7,,,,High Cost,Estimated value
788,Tunisia,Africa,2023,4.77,1741.05,,,,High Cost,Estimated value
788,Tunisia,Africa,2024,5.02,1832.3,,,,High Cost,Estimated value
796,Turks and Caicos Islands,North America,2017,2.8,1022.0,,,,High Cost,Estimated value
796,Turks and Caicos Islands,North America,2018,2.91,1062.15,,,,High Cost,Estimated value
796,Turks and Caicos Islands,North America,2019,2.99,1091.35,,,,High Cost,Estimated value
796,Turks and Caicos Islands,North America,2020,3.13,1142.45,,,,High Cost,Estimated value
796,Turks and Caicos Islands,North America,2021,3.27,1193.55,,,,High Cost,Estimated value
796,Turks and Caicos Islands,North America,2022,3.63,1324.95,,,,High Cost,Estimated value
796,Turks and Caicos Islands,North America,2023,3.88,1416.2,,,,High Cost,Estimated value
796,Turks and Caicos Islands,North America,2024,4.05,1478.25,,,,High Cost,Estimated value
792,Turkey,Europe,2017,3.45,1259.25,,,,High Cost,Estimated value
792,Turkey,Europe,2018,3.59,1310.35,,,,High Cost,Estimated value
792,Turkey,Europe,2019,3.88,1416.2,,,,High Cost,Estimated value
792,Turkey,Europe,2020,3.73,1361.45,,,,High Cost,Estimated value
792,Turkey,Europe,2021,3.8,1387.0,0.6,0.96,1.56,High Cost,Estimated value
792,Turkey,Europe,2022,4.44,1620.6,,,,High Cost,Estimated value
792,Turkey,Europe,2023,4.65,1697.2500000000002,,,,High Cost,Estimated value
792,Turkey,Europe,2024,4.77,1741.05,,,,High Cost,Estimated value
800,Uganda,Africa,2017,3.12,1138.8,,,,High Cost,Estimated value
800,Uganda,Africa,2018,3.03,1105.9499999999998,,,,High Cost,Estimated value
800,Uganda,Africa,2019,2.93,1069.45,,,,High Cost,Estimated value
800,Uganda,Africa,2020,2.9,1058.5,,,,High Cost,Estimated value
800,Uganda,Africa,2021,2.95,1076.75,0.4,0.28,0.68,High Cost,Estimated value
800,Uganda,Africa,2022,3.36,1226.4,,,,High Cost,Estimated value
800,Uganda,Africa,2023,3.68,1343.2,,,,High Cost,Estimated value
800,Uganda,Africa,2024,3.65,1332.25,,,,High Cost,Estimated value
784,United Arab Emirates,Asia,2017,2.46,897.9,,,,Medium Cost,Estimated value
784,United Arab Emirates,Asia,2018,2.74,1000.1,,,,Medium Cost,Estimated value
784,United Arab Emirates,Asia,2019,2.87,1047.55,,,,Medium Cost,Estimated value
784,United Arab Emirates,Asia,2020,2.85,1040.25,,,,Medium Cost,Estimated value
784,United Arab Emirates,Asia,2021,2.66,970.9,0.3,0.45,0.75,Medium Cost,Estimated value
784,United Arab Emirates,Asia,2022,2.93,1069.45,,,,Medium Cost,Estimated value
784,United Arab Emirates,Asia,2023,3.11,1135.15,,,,Medium Cost,Estimated value
784,United Arab Emirates,Asia,2024,3.22,1175.3000000000002,,,,Medium Cost,Estimated value
826,United Kingdom,Europe,2017,1.7,620.5,,,,Medium Cost,Estimated value
826,United Kingdom,Europe,2018,1.75,638.75,,,,Medium Cost,Estimated value
826,United Kingdom,Europe,2019,1.83,667.95,,,,Medium Cost,Estimated value
826,United Kingdom,Europe,2020,1.86,678.9000000000001,,,,Medium Cost,Estimated value
826,United Kingdom,Europe,2021,1.9,693.5,0.43,0.57,1.0,Medium Cost,Estimated value
826,United Kingdom,Europe,2022,2.21,806.65,,,,Medium Cost,Estimated value
826,United Kingdom,Europe,2023,2.5,912.5,,,,Medium Cost,Estimated value
826,United Kingdom,Europe,2024,2.56,934.4,,,,Medium Cost,Estimated value
834,Tanzania,Africa,2017,2.14,781.1,,,,Medium Cost,Estimated value
834,Tanzania,Africa,2018,2.3,839.4999999999999,,,,Medium Cost,Estimated value
834,Tanzania,Africa,2019,2.45,894.2500000000001,,,,Medium Cost,Estimated value
834,Tanzania,Africa,2020,2.64,963.6,,,,Medium Cost,Estimated value
834,Tanzania,Africa,2021,2.79,1018.35,0.21,0.17,0.38,Medium Cost,Estimated value
834,Tanzania,Africa,2022,3.1,1131.5,,,,Medium Cost,Estimated value
834,Tanzania,Africa,2023,3.32,1211.8,,,,Medium Cost,Estimated value
834,Tanzania,Africa,2024,3.37,1230.05,,,,Medium Cost,Estimated value
840,United States,North America,2017,2.17,792.05,,,,Medium Cost,Estimated value
840,United States,North America,2018,2.18,795.7,,,,Medium Cost,Estimated value
840,United States,North America,2019,2.2,803.0000000000001,,,,Medium Cost,Estimated value
840,United States,North America,2020,2.28,832.1999999999999,,,,Medium Cost,Estimated value
840,United States,North America,2021,2.36,861.4,0.74,0.53,1.27,Medium Cost,Estimated value
840,United States,North America,2022,2.63,959.95,,,,Medium Cost,Estimated value
840,United States,North America,2023,2.76,1007.4,,,,Medium Cost,Estimated value
840,United States,North America,2024,2.79,1018.35,,,,Medium Cost,Estimated value
858,Uruguay,South America,2017,2.78,1014.7,,,,High Cost,Estimated value
858,Uruguay,South America,2018,2.93,1069.45,,,,High Cost,Estimated value
858,Uruguay,South America,2019,3.08,1124.2,,,,High Cost,Estimated value
858,Uruguay,South America,2020,3.45,1259.25,,,,High Cost,Estimated value
858,Uruguay,South America,2021,3.65,1332.25,0.74,0.9,1.64,High Cost,Estimated value
858,Uruguay,South America,2022,4.01,1463.65,,,,High Cost,Estimated value
858,Uruguay,South America,2023,4.29,1565.85,,,,High Cost,Estimated value
858,Uruguay,South America,2024,4.41,1609.65,,,,High Cost,Estimated value
860,Uzbekistan,Asia,2017,4.11,1500.15,,,,High Cost,Estimated value
860,Uzbekistan,Asia,2018,4.06,1481.9,,,,High Cost,Estimated value
860,Uzbekistan,Asia,2019,4.0,1460.0,,,,High Cost,Estimated value
860,Uzbekistan,Asia,2020,3.97,1449.0500000000002,,,,High Cost,Estimated value
860,Uzbekistan,Asia,2021,4.06,1481.9,0.47,1.03,1.5,High Cost,Estimated value
860,Uzbekistan,Asia,2022,4.52,1649.8,,,,High Cost,Estimated value
860,Uzbekistan,Asia,2023,4.78,1744.7,,,,High Cost,Estimated value
860,Uzbekistan,Asia,2024,4.67,1704.55,,,,High Cost,Estimated value
704,Vietnam,Asia,2017,3.27,1193.55,,,,High Cost,Estimated value
704,Vietnam,Asia,2018,3.33,1215.45,,,,High Cost,Estimated value
704,Vietnam,Asia,2019,3.47,1266.5500000000002,,,,High Cost,Estimated value
704,Vietnam,Asia,2020,3.79,1383.35,,,,High Cost,Estimated value
704,Vietnam,Asia,2021,3.88,1416.2,0.65,0.63,1.28,High Cost,Estimated value
704,Vietnam,Asia,2022,4.17,1522.05,,,,High Cost,Estimated value
704,Vietnam,Asia,2023,4.35,1587.7499999999998,,,,High Cost,Estimated value
704,Vietnam,Asia,2024,4.49,1638.85,,,,High Cost,Estimated value
894,Zambia,Africa,2017,2.73,996.45,,,,High Cost,Estimated value
894,Zambia,Africa,2018,2.79,1018.35,,,,High Cost,Estimated value
894,Zambia,Africa,2019,2.88,1051.2,,,,High Cost,Estimated value
894,Zambia,Africa,2020,2.96,1080.4,,,,High Cost,Estimated value
894,Zambia,Africa,2021,3.28,1197.1999999999998,0.31,0.36,0.6699999999999999,High Cost,Estimated value
894,Zambia,Africa,2022,3.61,1317.65,,,,High Cost,Estimated value
894,Zambia,Africa,2023,3.81,1390.65,,,,High Cost,Estimated value
894,Zambia,Africa,2024,3.99,1456.35,,,,High Cost,Estimated value
716,Zimbabwe,Africa,2017,3.54,1292.1,,,,,Estimated value
